0.000479,0.20632,0.20632
0.00048,0.20747,0.20747
0.000481,0.20863,0.20863
0.000482,0.20978,0.20978
0.000483,0.21094,0.21094
0.000484,0.21209,0.21209
0.000485,0.21326,0.21326
0.000486,0.21442,0.21442
0.000487,0.21559,0.21559
0.000488,0.21676,0.21676
0.000489,0.21794,0.21794
0.00049,0.21912,0.21912
0.000491,0.21955,0.21955
0.000492,0.22028,0.22028
0.000493,0.221,0.221
0.000494,0.22171,0.22171
0.000495,0.22242,0.22242
0.000496,0.22314,0.22314
0.000497,0.22385,0.22385
0.000498,0.22457,0.22457
0.000499,0.22529,0.22529
0.0005,0.22186,0.22186
0.000501,0.22251,0.22251
0.000502,0.22311,0.22311
0.000503,0.22368,0.22368
0.000504,0.22425,0.22425
0.000505,0.22481,0.22481
0.000506,0.22538,0.22538
0.000507,0.22891,0.22891
0.000508,0.23036,0.23036
0.000509,0.23175,0.23175
0.00051,0.23312,0.23312
0.000511,0.23448,0.23448
0.000512,0.23583,0.23583
0.000513,0.23718,0.23718
0.000514,0.23852,0.23852
0.000515,0.23986,0.23986
0.000516,0.2412,0.2412
0.000517,0.24255,0.24255
0.000518,0.24389,0.24389
0.000519,0.24524,0.24524
0.00052,0.24659,0.24659
0.000521,0.24795,0.24795
0.000522,0.24931,0.24931
0.000523,0.25067,0.25067
0.000524,0.25204,0.25204
0.000525,0.25341,0.25341
0.000526,0.25478,0.25478
0.000527,0.25616,0.25616
0.000528,0.25754,0.25754
0.000529,0.25828,0.25828
0.00053,0.25964,0.25964
0.000531,0.26099,0.26099
0.000532,0.26233,0.26233
0.000533,0.26367,0.26367
0.000534,0.26501,0.26501
0.000535,0.26636,0.26636
0.000536,0.26771,0.26771
0.000537,0.26907,0.26907
0.000538,0.27043,0.27043
0.000539,0.27179,0.27179
0.00054,0.27317,0.27317
0.000541,0.27345,0.27345
0.000542,0.27417,0.27417
0.000543,0.27486,0.27486
0.000544,0.27555,0.27555
0.000545,0.27623,0.27623
0.000546,0.27691,0.27691
0.000547,0.27759,0.27759
0.000548,0.27828,0.27828
0.000549,0.27897,0.27897
0.00055,0.27457,0.27457
0.000551,0.27537,0.27537
0.000552,0.27609,0.27609
0.000553,0.27678,0.27678
0.000554,0.27747,0.27747
0.000555,0.27815,0.27815
0.000556,0.27883,0.27883
0.000557,0.28335,0.28335
0.000558,0.28504,0.28504
0.000559,0.28666,0.28666
0.00056,0.28826,0.28826
0.000561,0.28984,0.28984
0.000562,0.29142,0.29142
0.000563,0.29299,0.29299
0.000564,0.29456,0.29456
0.000565,0.29613,0.29613
0.000566,0.2977,0.2977
0.000567,0.29927,0.29927
0.000568,0.30085,0.30085
0.000569,0.30242,0.30242
0.00057,0.304,0.304
0.000571,0.30559,0.30559
0.000572,0.30717,0.30717
0.000573,0.30876,0.30876
0.000574,0.31036,0.31036
0.000575,0.31196,0.31196
0.000576,0.31357,0.31357
0.000577,0.31517,0.31517
0.000578,0.31679,0.31679
0.000579,0.31768,0.31768
0.00058,0.31925,0.31925
0.000581,0.3208,0.3208
0.000582,0.32235,0.32235
